,ID,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Demand_Type
11,CTY_ELS_INDOOR,5028.649831,424.2306425,426.3942498,426.1780197,421.4534295,423.2385719,418.7804747,415.8767335,407.8168128,417.3231403,407.6426344,421.6736201,418.041502,Indoor
12,CTY_GDL_INDOOR,13463.08483,1132.51826,1137.912692,1132.714963,1126.443261,1120.472753,1116.970381,1109.030017,1107.257246,1113.124025,1115.335127,1122.776982,1128.529125,Indoor
13,CTY_GDR_INDOOR,4129.621417,386.2429364,388.629818,381.774616,352.7201789,334.9515873,322.8213167,298.367501,293.3814812,319.1194788,327.0057653,360.8331027,363.7736349,Indoor
14,CTY_HUP_INDOOR,3209.309701,267.6809061,267.9416493,267.6248786,267.5171335,267.3280408,267.2714746,267.019351,266.9697882,267.239151,267.418008,267.5796257,267.7196943,Indoor
15,CTY_IND_INDOOR,1822.838272,146.3126423,147.2291255,147.0458288,149.9785748,152.7280241,155.4774734,158.2269228,157.3104396,155.8440667,152.7280241,150.8950579,149.0620917,Indoor
16,CTY_ING_INDOOR,6305.781428,528.8667433,531.1416744,528.4694602,526.8904681,524.3743738,523.6422747,520.9893842,520.394464,523.1792721,523.4563084,526.4155077,527.9614966,Indoor
17,CTY_LAV_INDOOR,4277.76,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,Indoor
18,CTY_LAX_INDOOR,303137.2009,25652.98941,25754.19408,25645.3618,25432.21243,25221.62021,25112.40801,24810.8105,24774.80583,24966.75278,24985.61237,25291.45718,25488.97628,Indoor
19,CTY_LBH_INDOOR,33815.74381,2828.846273,2834.76009,2828.478955,2821.741297,2815.105438,2813.009627,2804.256968,2802.992345,2810.385929,2811.802726,2818.823744,2825.540413,Indoor
20,CTY_LKW_INDOOR,3830.587922,321.4923225,322.0466237,321.4082556,319.7414463,318.7207071,317.6633553,316.5767644,317.0645932,317.5379303,318.2965764,319.6029896,320.4363578,Indoor
21,CTY_LOM_INDOOR,1342.825672,113.0497464,113.7997462,112.9810291,112.2602486,111.6148839,111.2492388,110.4259021,110.3291205,111.0690725,111.1487615,112.2077002,112.6902223,Indoor
22,CTY_LYN_INDOOR,3123.267198,259.9938182,260.1038645,259.9031392,260.2173772,260.2215486,260.3716804,260.432921,260.6137228,260.470963,260.5708961,260.0637195,260.303547,Indoor
23,CTY_MBC_INDOOR,3085.71629,264.2960194,267.1610418,261.8733386,259.3136212,254.2630233,253.1858514,249.1582481,249.9517861,252.7148277,253.2693481,258.1676122,262.3615716,Indoor
24,CTY_MON_INDOOR,3962.137191,328.2612365,327.9537739,328.3662823,329.4921215,330.2396808,331.2270664,331.9698478,332.7178253,331.380874,331.4503794,329.886014,329.1920892,Indoor
25,CTY_MTP_INDOOR,4982.933004,420.593681,422.9403125,421.0149883,418.7085248,414.2275129,412.6258148,408.1489111,407.2273299,410.3608886,411.3696526,416.1852454,419.5301425,Indoor
26,CTY_NOR_INDOOR,1533.967379,128.3370896,128.7186043,128.2680437,128.3605195,127.4797181,127.3779117,126.8771736,126.8309357,127.227794,127.8224594,128.2155854,128.451544,Indoor
27,CTY_PAR_INDOOR,4482.537974,373.3581528,373.1478891,373.3797862,373.4468694,373.627021,373.5808951,373.8366931,373.8236933,373.7570467,373.7650747,373.470038,373.344815,Indoor
28,CTY_PAS_INDOOR,14093.27117,1168.682334,1167.315198,1168.544481,1172.911503,1174.961599,1177.530397,1181.168463,1182.312998,1179.438773,1177.21539,1173.370684,1169.819349,Indoor
29,CTY_PCR_INDOOR,2917.694576,244.7362202,245.9489079,245.1892123,243.7757703,242.4761257,241.7093667,241.3521214,240.3343804,241.4338986,242.728782,243.1352872,244.8745037,Indoor
30,CTY_PNM_INDOOR,10336.14512,928.4456576,941.5821377,926.353332,886.7494752,845.7420619,823.4643956,783.5338615,775.8504372,803.6172962,832.8274623,874.9023592,913.0766408,Indoor
31,CTY_SFE_INDOOR,1685.681288,146.179451,147.6830618,144.7336713,142.4204239,139.644527,137.5626043,135.0180321,135.0180321,137.2156172,137.2156172,141.4951249,141.4951249,Indoor
32,CTY_SFS_INDOOR,3763.608815,312.0527344,310.9334711,311.9453444,313.0851334,313.8682639,314.3472404,315.3559608,315.7814674,315.1711006,314.8432037,313.6035528,312.6213421,Indoor
33,CTY_SGT_INDOOR,5926.720832,492.9766448,492.0833833,493.2294247,493.5338668,494.4572798,494.0931495,495.9316603,495.7694611,494.4880096,493.831223,493.5895782,492.7371511,Indoor
34,CTY_SIE_INDOOR,1278.52659,101.3716881,99.72763756,100.6469551,103.9303333,107.206391,108.7316599,112.2915654,112.9900862,110.458834,109.3654766,107.940806,103.8651569,Indoor
35,CTY_SIG_INDOOR,1326.744281,110.4722922,110.4556802,110.4756946,110.5057162,110.5939797,110.623601,110.6502202,110.6900488,110.6646306,110.6017854,110.5341367,110.4764952,Indoor
36,CTY_SMC_INDOOR,7825.850857,659.7714074,663.8451355,658.0108076,654.9297581,649.9382704,648.5148068,642.7788103,641.1586839,645.9394614,647.5455405,654.3116752,659.1065,Indoor
37,CTY_SPA_INDOOR,1674.718076,136.4105673,135.7654116,136.6459509,138.6124586,140.1560721,140.7928115,142.5213111,143.1293629,142.1877379,141.1610453,139.3397859,137.9955607,Indoor
38,CTY_TOR_INDOOR,12074.18595,1012.450968,1013.766344,1011.339609,1007.951844,1005.800711,1003.427217,1000.514598,999.6421549,1002.497058,1001.24074,1005.80429,1009.750419,Indoor
39,CTY_VER_INDOOR,5566.268014,464.1281209,464.2131433,463.8947755,463.5822902,463.6954908,463.7132242,463.7535402,463.587484,463.7693701,463.6363415,463.9542023,464.3400313,Indoor
40,CTY_WHT_INDOOR,4486.611608,375.7173427,376.1153526,376.4105814,374.6098938,374.4550465,372.7123157,371.0857521,371.0913352,371.9420018,372.4551848,374.815074,375.2017272,Indoor
41,CWD_CRE_INDOOR,1734.03898,145.6868659,146.1194127,145.8847473,144.6145831,144.8235802,144.1212668,142.8400047,142.8697182,143.4074259,143.7727592,144.6453706,145.2532451,Indoor
42,CWD_LA2_INDOOR,4971.6,414.3,414.3,414.3,414.3,414.3,414.3,414.3,414.3,414.3,414.3,414.3,414.3,Indoor
43,CWD_LAH_INDOOR,1021.517226,86.57230989,86.3352813,86.38268702,85.62419554,84.91310977,84.20202401,83.49093824,83.72796683,84.10721257,84.91310977,85.38716695,85.86122413,Indoor
44,CWD_LAP_INDOOR,933.6182336,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,77.80151947,Indoor
45,CWD_ORC_INDOOR,1180.634731,97.10921668,96.80751125,97.31205819,98.26786635,98.72727976,99.12481058,100.1100408,100.0947739,99.39072045,98.59521415,97.68090809,97.41433122,Indoor
46,CWD_PIC_INDOOR,2611.891951,218.8562618,218.6597702,218.6990685,218.0702951,217.4808201,216.891345,216.30187,216.4983617,216.8127484,217.4808201,217.8738034,218.2667868,Indoor
47,CWD_ROW_INDOOR,6158.437937,532.2598193,540.9436442,533.05499,522.5075932,504.6950681,503.2763714,488.6970735,485.4708522,497.3738925,503.4024777,518.801467,527.9546879,Indoor
48,CWD_SAV_INDOOR,599.7774625,50.11442985,50.09263073,50.09699056,50.02723337,49.961836,49.89643864,49.83104127,49.8528404,49.88771899,49.961836,50.00543425,50.04903249,Indoor
49,CWD_SGB_INDOOR,3676.136355,306.4347627,306.4849565,306.4404769,306.3879236,306.330998,306.2939846,306.2140497,306.2052829,306.2723553,306.302125,306.3596548,306.409785,Indoor
50,CWD_VAL_INDOOR,4174.842986,365.4257835,369.0623025,362.8256122,350.5319785,344.8695475,336.958231,327.8442258,326.4836775,334.6735056,341.0456214,352.9824976,362.1400031,Indoor
51,CWD_WVA_INDOOR,12026.328,1002.194,1002.194,1002.194,1002.194,1002.194,1002.194,1002.194,1002.194,1002.194,1002.194,1002.194,1002.194,Indoor
52,IOU_CAW_BH_INDOOR,1630.505739,141.5086607,143.0957281,141.9007154,137.8810782,134.6272401,133.1362118,129.5423776,128.8076342,131.203404,132.8272713,136.8377533,139.1376636,Indoor
53,IOU_CAW_SM_INDOOR,5519.171802,452.4730731,450.3722828,451.9539502,457.2755972,461.5836722,463.557719,468.3153955,469.2880947,466.1163604,463.9664477,458.6571,455.6121091,Indoor
54,IOU_CAW_DUR_INDOOR,2464.930747,211.0071123,212.5836106,211.396628,207.4034128,204.1707938,202.6894124,199.1194166,198.3894704,200.769543,202.3827988,206.3667399,208.6518086,Indoor
55,IOU_CWS_DOM_INDOOR,21346.1968,1780.325589,1781.050334,1779.766382,1779.185666,1778.675556,1778.330093,1777.096722,1775.736379,1777.527178,1778.112047,1779.573255,1780.817603,Indoor
56,IOU_CWS_ELA_INDOOR,10259.07058,856.140491,857.0057315,855.9569337,855.5212502,854.6135959,854.077062,853.1804824,852.9401378,854.1981768,854.2978491,855.2933941,855.8454798,Indoor
57,IOU_CWS_HAW_INDOOR,3072.820426,257.2634494,259.3379804,257.2196309,256.6924398,255.1012814,255.4614145,254.7356709,253.799051,255.0752641,254.0482686,256.7978781,257.2880973,Indoor
58,IOU_CWS_HR_INDOOR,7084.909559,602.1878363,609.1746632,600.5314385,594.3287574,585.7582205,583.8441118,574.7911931,575.1348075,582.5775843,583.888165,593.9234686,598.7693132,Indoor
59,IOU_CWS_PV_INDOOR,5539.294285,459.139266,458.8886842,459.5411321,461.487121,462.446924,462.9528744,463.7517084,463.8693739,463.2234939,462.786896,461.3446311,459.8621796,Indoor
60,IOU_GS_ART_INDOOR,3545.958494,296.9135287,297.9347557,296.5856236,295.8871276,294.9454515,294.6046114,293.5018931,293.5290569,294.563219,294.8814227,296.0067774,296.6050263,Indoor
61,IOU_GS_BBG_INDOOR,3409.073466,284.7114476,285.4649079,284.5730166,284.3984946,283.8650407,283.7340256,282.9543622,282.9464519,283.591145,283.6588773,284.4256864,284.7500105,Indoor
62,IOU_GS_CLA_INDOOR,4138.146982,358.2553885,358.8815273,357.1568541,348.3153271,343.7202068,337.9681467,330.8040535,329.9683428,333.8505753,339.0280306,345.8365388,354.3619902,Indoor
63,IOU_GS_CC_INDOOR,3069.836033,258.2540226,259.2944026,257.9645425,256.6327395,254.8880874,254.6860341,253.0657224,252.7908134,254.121645,254.1391304,256.1509202,257.8479733,Indoor
64,IOU_GS_FG_INDOOR,3395.497912,282.8514918,282.6998017,282.8697214,282.9129929,282.9960818,283.0043332,283.1589975,283.1505543,283.0077872,283.0530735,282.9116497,282.8814268,Indoor
65,IOU_GS_NOR_INDOOR,2934.021042,244.2943305,244.1719255,244.2972075,244.4216177,244.5402738,244.6457653,244.7793298,244.7840376,244.6802026,244.6020866,244.4529164,244.3513482,Indoor
66,IOU_GS_SAR_INDOOR,1732.065381,145.6141816,146.0629674,145.6429835,144.7291782,144.0992024,143.56244,142.9303695,142.6177381,143.2152463,143.7268726,144.570506,145.2936952,Indoor
67,IOU_GS_SSG_INDOOR,1762.70123,147.6329334,148.4407456,147.6972369,147.2511317,146.6432631,146.445329,145.6736876,145.4375733,146.2805514,146.5257084,147.2300321,147.4430373,Indoor
68,IOU_GS_SD_INDOOR,4297.064046,386.6759352,390.3557714,386.1336646,365.3312845,353.1592108,341.4093477,325.6935057,324.008665,336.1707337,347.1442094,362.1276859,378.8540322,Indoor
69,IOU_GS_SW_INDOOR,18704.22788,1566.276703,1571.969382,1565.123264,1562.010919,1554.891344,1553.771437,1547.785182,1547.350035,1553.695435,1554.329528,1561.668911,1565.35574,Indoor
70,IOU_PWC_INDOOR,7506,625.5,625.5,625.5,625.5,625.5,625.5,625.5,625.5,625.5,625.5,625.5,625.5,Indoor
71,IOU_SGV_INDOOR,19985.60084,1678.083423,1682.360563,1676.775173,1669.332956,1663.153173,1659.562883,1649.637708,1649.475841,1655.068985,1659.853453,1668.088122,1674.20856,Indoor
72,IOU_SWS_SJH_INDOOR,13504.40365,1151.638463,1157.100171,1149.68267,1133.280774,1121.771375,1110.3512,1093.545497,1093.759239,1104.601653,1114.424135,1130.212865,1144.035609,Indoor
73,IOU_SWS_WLM_INDOOR,13448.688,1120.724,1120.724,1120.724,1120.724,1120.724,1120.724,1120.724,1120.724,1120.724,1120.724,1120.724,1120.724,Indoor
74,IRR_KIN_INDOOR,398.5699151,33.34860722,33.32656663,33.33097475,33.26044484,33.19432306,33.12820127,33.06207949,33.08412008,33.11938504,33.19432306,33.23840425,33.28248544,Indoor
75,IRR_LAC_INDOOR,1029.697652,85.56714697,85.60665364,85.5987523,85.72517364,85.84369365,85.96221365,86.08073366,86.04122699,85.97801632,85.84369365,85.76468031,85.68566697,Indoor
76,IRR_SMT_INDOOR,0,0,0,0,0,0,0,0,0,0,0,0,0,Indoor
77,MWC_AMA_INDOOR,295.004445,24.78555036,24.75246075,24.75907867,24.65319193,24.5539231,24.45465428,24.35538545,24.38847506,24.44141843,24.5539231,24.62010232,24.68628153,Indoor
78,MWC_BLS_INDOOR,3446.05466,288.9238457,289.6987015,288.1551589,287.7987117,286.5343341,286.2702866,285.3653391,285.233078,286.0099167,286.3646353,287.2297384,288.4709143,Indoor
79,MWC_CDM_INDOOR,6774.928775,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,564.5773979,Indoor
80,MWC_COV_INDOOR,12233.70371,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,1019.475309,Indoor
81,MWC_LAV_INDOOR,1283.728137,107.4260482,107.3524903,107.3672019,107.1318164,106.9111426,106.6904688,106.469795,106.5433529,106.6610456,106.9111426,107.0582585,107.2053744,Indoor
82,MWC_LFL_INDOOR,186.6259331,15.22862679,15.2816652,15.27105752,15.44078043,15.59989566,15.75901089,15.91812612,15.86508771,15.78022626,15.59989566,15.49381884,15.38774202,Indoor
83,MWC_MA1_INDOOR,519.8578714,43.61062651,43.56322696,43.57270687,43.42102833,43.2788297,43.13663106,42.99443243,43.04183197,43.11767124,43.2788297,43.37362879,43.46842787,Indoor
84,MWC_MCR_INDOOR,528.7749288,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,44.0645774,Indoor
85,MWC_MON_INDOOR,2259.392046,188.606746,188.7588074,188.6476136,188.4328947,188.2406202,188.1066313,187.8411551,187.7901874,188.0356272,188.0833451,188.3351443,188.513274,Indoor
86,MWC_RUB_INDOOR,743.2099043,58.58053575,57.69140691,57.64576748,60.64508986,60.57285077,63.62467249,65.70896635,66.20484013,65.1226537,64.71973876,62.6508447,60.04253742,Indoor
87,MWC_SSL_INDOOR,2149.705504,178.5609665,178.4070354,178.5593417,178.9492436,179.2191604,179.475612,179.8458859,179.8514964,179.5980656,179.4117415,179.0608441,178.7661107,Indoor
88,MWC_VHT_INDOOR,743.5897436,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,61.96581197,Indoor
89,MWC_VWC_INDOOR,1184.69085,90.41004831,91.34749215,90.22879546,96.41023709,99.40621988,102.3898679,106.6193294,107.569108,104.7663702,102.8640719,98.86760083,93.81170855,Indoor
90,MWD_LVI_INDOOR,12374.4,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,1031.2,Indoor
91,PRV_CEN_INDOOR,1161.652422,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,96.80436847,Indoor
92,PRV_COC_INDOOR,66,4.544159544,4.700854701,4.66951567,5.170940171,5.641025641,6.111111111,6.581196581,6.424501425,6.173789174,5.641025641,5.327635328,5.014245014,Indoor
93,PRV_MOC_INDOOR,168,11.56695157,11.96581197,11.88603989,13.16239316,14.35897436,15.55555556,16.75213675,16.35327635,15.71509972,14.35897436,13.56125356,12.76353276,Indoor
94,PRV_MSG_INDOOR,11034.04558,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,919.5037987,Indoor
95,PRV_RAY_INDOOR,461.025641,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,38.41880342,Indoor
96,PRV_SGR_INDOOR,3304.843304,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,275.4036087,Indoor
97,PRV_WCS_INDOOR,4529.28775,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,377.4406458,Indoor
98,PRV_WMI_INDOOR,12393.1624,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,1032.763533,Indoor
99,PRV_WOC_INDOOR,8113,558.5873694,577.8490028,573.9966762,635.6339031,693.4188034,751.2037037,808.988604,789.7269706,758.9083571,693.4188034,654.8955366,616.3722697,Indoor
100,INF_CSB,22000,1514.719848,1566.951567,1556.505223,1723.646724,1880.34188,2037.037037,2193.732194,2141.500475,2057.929725,1880.34188,1775.878443,1671.415005,Indoor
