,0,1,2,3,4,5,6,7,8,9,10,11
1986,0.06689884624240543,0.06629312551095151,0.068794631789989,0.07773121884649914,0.10092430576782524,0.09265200581812814,0.10083204366965676,0.09886966895556898,0.09309727072668035,0.07894747398409402,0.08331989515816532,0.07163951353003613
1987,0.07075149139031443,0.07376846328184021,0.06898494281918358,0.08742624456196108,0.10024959621746946,0.10280824237372027,0.09697293354521062,0.1038885234584625,0.09553527235782948,0.07512227446791883,0.0594341834475213,0.06505783207856826
1988,0.07123169168621009,0.06444367725781042,0.09381316889084654,0.08623389404094396,0.09300524200108728,0.09697662329416713,0.09921389824724308,0.09581155779891509,0.07973238413828407,0.08088871957873517,0.0689896548850609,0.06965948818069626
1989,0.06157120978657437,0.06295361337348626,0.07580973255837552,0.08607433287903696,0.09068832926652211,0.09576989185872788,0.10515478080589992,0.0963584476489772,0.08607277172309465,0.08689237859280526,0.0760392224818945,0.07661528902460538
1990,0.06587901488105433,0.06856931834227177,0.08521327338913903,0.08566360679460369,0.08757856814029014,0.08166909100327431,0.09334935261439847,0.08839819164819519,0.0829524158841532,0.09143439126871201,0.08606213932597037,0.08323063670793748
1991,0.08643409200324001,0.08042407044826651,0.06187514752107407,0.06778534864883694,0.08223747487592632,0.08384188028411389,0.09387279342266569,0.07820098635059637,0.08120703692419991,0.10211733683259387,0.09305135449041152,0.08895247819807492
1992,0.07826919111873824,0.05377616071409976,0.0569105521735599,0.05813827560568731,0.10283407302194907,0.10196248310448458,0.09922900218053678,0.10158552306849634,0.09683603488025791,0.09464820881503341,0.07308234598266816,0.08272814933448851
1993,0.062492999687158435,0.049964853601733375,0.0628039101333632,0.0884878165589745,0.10581383223195077,0.10147267270978731,0.09820907858502918,0.10451418794439916,0.0928009748297717,0.0830526771127427,0.07557923967912497,0.0748077569259647
1994,0.06698383877239646,0.05602166921952342,0.07937706973235364,0.080822082991596,0.09996502071351765,0.11250175643853064,0.10484119304280927,0.09238617530900861,0.07748759032578571,0.07718264270004216,0.0723194256620403,0.08011153509239614
1995,0.074181269133004,0.04788765843406469,0.0630637327543513,0.07848308765534479,0.08522060818214379,0.09306930310733018,0.10736203722385965,0.11247092941870422,0.10895591118714165,0.0906751132654529,0.06789748619720594,0.0707328634413969
1996,0.05811787542647248,0.0625673033696118,0.07793425266686879,0.09859660494795205,0.09515346039512523,0.09449044597085873,0.10221312646586303,0.10647698006949019,0.0948607234088525,0.0900741251868812,0.05475052884330556,0.0647645732487184
1997,0.06599850179526258,0.05892660879941138,0.07958566889675303,0.09624340577433771,0.10117464917594574,0.09835905751423003,0.10266868760431397,0.10301949082703735,0.09391527227246328,0.077788323168928,0.06181136119149773,0.060508972979819234
1998,0.0722843584568493,0.05156053557371973,0.06663800275322795,0.07400792392435711,0.07312842054997407,0.0848939932624259,0.10552361695063216,0.10955739435700189,0.09417401296031695,0.092477494786401,0.09157187678372238,0.08418236964137155
1999,0.06960072687732649,0.047874059796959675,0.06698052305899765,0.07327216128377946,0.07928131023157638,0.08918973739611573,0.1070384287298078,0.10577880441276037,0.08965468696020236,0.1030511620497422,0.08277769390573379,0.08550070529699812
2000,0.07344319314666826,0.06341849737891096,0.07205323277407984,0.08370650243810321,0.09285213427353893,0.09396102840964818,0.099939541481424,0.09385636051429266,0.08060745440359061,0.08014340233607031,0.08345178616129396,0.08256686668237904
2001,0.06791513885827462,0.06868661840964196,0.07903924650823045,0.0756090183465721,0.0909356381720681,0.09857964098446904,0.10242899411616117,0.09581792117232714,0.08585545739325184,0.08827849848680601,0.07217718125988483,0.07467664629231272
2002,0.07455983851805348,0.07401785678808276,0.0765545220110542,0.0811995120575041,0.09348549086299862,0.09418402743285824,0.1013696561753732,0.09950927607293707,0.0959172563962983,0.06911856446364073,0.06960412287568195,0.07047987634551732
2003,0.0634460010314209,0.04658073761911975,0.08349232987086815,0.08585898127613656,0.08543262660010655,0.08594748603922463,0.09623276071886291,0.10811622717811073,0.09666422143891724,0.0865329790873457,0.07650641063827253,0.08518923850161436
2004,0.06820244884935987,0.06872332788258285,0.07828899613129661,0.08481713396881108,0.09303075020938859,0.08809556096199099,0.09407649662984087,0.09207593826027999,0.08298488413831612,0.07283213017987476,0.08581342479958522,0.09105890798867307
2005,0.04205220427733898,0.058985424501661575,0.06571725983405029,0.08413908093535297,0.09080234200373999,0.09713737120173702,0.10954469000194936,0.10770320133943259,0.09418097287618185,0.09560099948916026,0.08561997683884971,0.06851647670054543
2006,0.06294975859392472,0.06786919574902435,0.06297452215990917,0.07291322459548329,0.0909573517223447,0.09579089025793576,0.11323991793973322,0.10993398188080832,0.09219243457581947,0.0820385986607554,0.07610230757741904,0.07303781628684257
2007,0.09010860208477298,0.0614258576479255,0.0719510491872416,0.09219264478071909,0.10050416854181823,0.10519257996817795,0.10631356307401318,0.11156337890598256,0.09205389117152776,0.062230993722312035,0.05668358791273494,0.04977968300277416
2008,0.076757805072822,0.06613449780921356,0.07189666755396687,0.08937648147443941,0.1125255098807215,0.10404017357281989,0.10970727543910797,0.10049202908654557,0.08633536567331297,0.07212271784276196,0.05474853489836187,0.05586294169592645
2009,0.07444147165699215,0.06289353510598152,0.07429730795486827,0.0698314132706928,0.07987199111273177,0.08991044890032776,0.10788851057695162,0.11140356084344245,0.09638615519646544,0.07190164643428043,0.09100545702013628,0.07016850192712949
2010,0.06000103469521171,0.04598467710454655,0.05469869205118919,0.06199235266175343,0.09206435804216853,0.10673821740827662,0.11333016653889749,0.11312793065660817,0.10045667684116959,0.08230436029968535,0.08786913927467865,0.08143239442581471
