,ID,Annual,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Demand_Type
0,CTY_ALH_OUTDOOR,516.7821594692975,25.995737708804178,17.32786369307587,28.39425203053143,29.354148127598844,49.936747772188426,55.475458585152225,64.68273781506913,64.90524246592193,57.211975598557075,52.68403660172625,39.48025510304836,31.33370396762392,Outdoor
1,CTY_ARC_OUTDOOR,3003.1820368980652,95.30524998957951,77.68849106151495,106.50534184464803,231.35363100054744,257.0022524163886,320.79394916427066,397.897222275929,399.39110257886074,363.62841021005556,335.22743966159106,239.45547526358902,178.93347143109054,Outdoor
2,CTY_AZU_OUTDOOR,246.0292570922291,8.33502969954111,5.423372789892693,9.619798209996528,16.84437265343065,22.280378229995645,27.3210911216897,35.12515663875995,35.09861958275141,29.8744798326562,26.243012007238583,18.398468059907856,11.465478266368805,Outdoor
3,CTY_BEL_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
4,CTY_BHL_OUTDOOR,1605.4341540697592,64.02286878436281,48.6610663963813,70.44426736320997,116.49870315137235,150.00973174773526,159.79668649491705,193.80325710379554,215.31803948051163,188.95451616189007,179.77322387444954,134.5550152324071,83.59677827872638,Outdoor
5,CTY_BUR_OUTDOOR,2652.040331230907,121.14424781548885,81.17205529405697,113.81511102705312,178.0735206555522,241.75497486651167,276.66528509187134,339.3528434468343,339.35284344683436,293.5232011981135,273.791776664671,205.10929092433304,188.28518079958732,Outdoor
6,CTY_CER_OUTDOOR,626.4620209118518,26.448050277182304,19.874047604504405,38.056055688488684,44.25017654582501,58.655355643349225,63.19498124903809,79.05713221917485,77.06332137398383,71.78023445104455,60.066453564208935,51.114208748179905,36.9020035468721,Outdoor
7,CTY_COV_OUTDOOR,750.0161925812719,28.950468761205155,20.08536072917564,24.125739471756788,51.540556450952074,66.69498775739841,80.4008288658023,101.24402896820588,105.19316962655962,92.21591329202312,80.30183636935293,61.121710207298726,38.14159208154127,Outdoor
8,CTY_CPT_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
9,CTY_DOW_OUTDOOR,1199.6420874970254,57.38751566538589,37.807673819738056,44.99296928009986,82.1417993798064,111.82030334196905,120.81970555480312,167.05269035188604,152.2215100359993,139.06217337353095,120.83130857352016,97.61568603680821,67.88875208347834,Outdoor
10,CTY_ELM_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
11,CTY_ELS_OUTDOOR,249.62868599835633,11.65693142000978,7.834421974463925,8.216442124336494,16.563516457714137,13.40965217667479,21.28590535871351,26.416031531297264,40.65573370579024,23.86062152416643,40.96345994849541,16.174499199227665,22.591470577466712,Outdoor
12,CTY_GDL_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
13,CTY_GDR_OUTDOOR,2790.9365783364415,81.04885017177241,72.45941809028437,97.12854854723913,201.6838478449765,265.6259027906725,309.2778954968828,397.2773982437727,415.2200894794248,322.5993294432417,294.2197382064179,172.48867973380473,161.90688028795165,Outdoor
14,CTY_HUP_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
15,CTY_IND_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
16,CTY_ING_OUTDOOR,462.497593499311,25.291238541515504,16.386147951575943,26.846380933341667,33.02725748510745,42.87636781253643,45.74212864197202,56.126720216767126,58.45550194919362,47.55452670998039,46.47008356846133,34.88646335445902,28.83477633440047,Outdoor
17,CTY_LAV_OUTDOOR,679.0674686545951,0.0,4.069474735072351,3.1723826359351524,44.71594303665594,64.08089420044698,89.95734177092915,113.40748642997767,127.94247427069185,89.41354751976257,78.86850497270788,48.580699633126706,14.858719449288888,Outdoor
18,CTY_LAX_OUTDOOR,6624.466943690495,298.9295533863594,233.50890129443994,303.86018873027825,441.6440541742327,577.7749288419692,648.3718034788455,843.3302584567863,866.6043685859358,742.5261580922231,730.3349575483829,532.6309636049905,404.9508074960524,Outdoor
19,CTY_LBH_OUTDOOR,386.03150263411555,20.605017644872675,14.312104837384112,20.995881794406124,28.16544705156257,35.22668710156259,37.456846263329176,46.77058056935483,48.11626999846286,40.24873304571097,38.741114183224795,31.270025153571115,24.122794990673732,Outdoor
20,CTY_LKW_OUTDOOR,817.73265589294,35.71558076530669,27.820107795794538,36.91303050180894,60.65508428737786,75.1945054692329,90.25543862925191,105.73285343883168,98.78421328311481,92.04199411975199,81.23582917241113,62.627262685360066,50.756755744697436,Outdoor
21,CTY_LOM_OUTDOOR,0.13117674932280038,0.006826489287318166,0.004143794971435748,0.007072285886940911,0.009650465010042563,0.011958887528852378,0.013266773300962598,0.016211788357618846,0.01655796911473457,0.01391121480585581,0.0136261733709992,0.009838427115636417,0.008112480572403161,Outdoor
22,CTY_LYN_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
23,CTY_MBC_OUTDOOR,507.5633668486122,23.148159427647208,15.478406591401429,29.63375020196764,36.486192335530056,50.00679778033799,52.890420092519356,63.67243748345088,61.5481121706309,54.151364997076804,52.666896706190514,39.55409347002838,28.326735591830968,Outdoor
24,CTY_MON_OUTDOOR,1065.3487393484638,38.210527875304024,30.09939257042891,40.98172769791125,70.68236215468313,90.40363605856062,116.4517426453593,136.04697219004524,155.77928028024925,120.50932255143023,122.34293716427335,81.07359493180446,62.76724322841395,Outdoor
25,CTY_MTP_OUTDOOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Outdoor
26,CTY_NOR_OUTDOOR,148.23497054254736,7.4481395418787555,3.7534948668786097,8.116789909691276,7.221240167816239,15.751050265316584,16.736958165004122,21.586179300941804,22.033954171879312,18.190720526254175,12.43189393500395,8.624803552503803,6.339746139378711,Outdoor
27,CTY_PAR_OUTDOOR,461.6572407566791,28.72953599950355,17.756828587399355,29.858484930107835,33.35925560489197,42.760548424787785,40.35344702652661,53.7023861395707,53.0239877912974,49.54600189310751,49.96494778532398,34.56831874997278,28.033497824189553,Outdoor
