,test,predict
394,2430.4756363519537,2650.8270766627224
395,2431.821235974205,2403.951981199891
396,2433.1554105105597,2458.3727476604736
397,2434.284491112899,2053.3719294163834
398,2439.735818610302,2600.468758512097
399,2441.704863578441,1687.2058274107417
400,2442.4186990021717,9816.611040084385
401,2442.986462372807,2196.1698475482776
402,2444.0740079219513,3246.04862814701
403,2445.1377836564907,1989.3511995278614
404,2447.790392847718,3100.731410305847
405,2448.81891021587,2858.512447771214
406,2448.8197037691325,2715.0226801765634
407,2449.5239017405497,2546.766550659879
408,2450.7910068791534,2087.838233419765
409,2451.8729421203543,4000.5313236326933
410,2452.6112168962545,1960.996945924891
411,2452.8699148609076,2751.4906164142926
412,2453.977055952654,2742.6801048252178
413,2458.606227345813,2493.874101828729
414,2458.6177118344403,2364.405300980386
415,2458.6179133578366,2482.4734145819766
416,2458.6179759422953,2332.678626912643
417,2459.1017077319575,2336.7392922413474
418,2460.300257064651,3301.965648315833
419,2461.6504761452784,2448.4771925759474
420,2461.7892623986786,2932.5409516176137
421,2465.6111393858414,2953.272278776664
422,2465.6218089845956,2699.6710877500095
423,2466.199224338032,2372.2117803302413
424,2466.673262158415,2468.684498874243
425,2468.6245051081996,2155.9075099846364
426,2474.5263849116754,2567.347613350423
427,2476.468585795604,2053.9627413057483
428,2477.3280938213766,3254.6526859295373
429,2477.4683839482104,2812.7986091825587
430,2485.0733669170145,2602.2996533755854
431,2486.1064367324166,2666.2469023798267
432,2486.449530616677,2139.1656843087353
433,2487.2956551431344,2313.613226213725
434,2489.184611761149,2047.2982924927992
435,2492.2934473719265,2501.206839263999
436,2493.8889101857308,2750.105872604971
437,2494.6620575746656,2488.2126134627874
438,2494.7355837403443,1914.2932175060369
439,2496.2958057679402,2082.6982556775606
440,2496.29620203577,2623.6351825610163
441,2500.775464256749,2524.069790876772
442,2502.841380546452,2030.0663821911428
443,2503.134202214155,2329.6863149718515
444,2507.0530464880594,2585.166573070596
445,2507.600543320347,3134.264240904029
446,2507.8739101982037,2008.7807766341944
447,2509.9076636405425,2456.6292780495496
448,2511.449016340171,2594.743904142731
449,2511.4582211968914,2555.1227150349637
450,2511.4582211968914,2439.2728623664725
451,2512.1690466719438,2840.6865871712957
452,2515.368915706513,1828.9256901491945
453,2515.5061529873265,2425.529421570049
454,2517.679597809106,2732.3410268556345
455,2519.830471502747,2689.2816660416984
456,2519.8304757753617,2776.797749741137
457,2522.2954601548918,1953.5856818177813
458,2524.913058016012,1895.982638221878
459,2527.864116108858,2816.0725082324084
460,2528.479994350016,2606.103593418741
461,2529.7949440034918,2292.2003901270455
462,2530.0374823168213,2618.332912885972
463,2530.043308306452,2742.666441463322
464,2530.564200242125,2412.4962243659866
465,2532.7398564691384,3106.060544119989
466,2532.8448239521845,2671.299296994429
467,2534.2287355529847,2398.365877062973
468,2535.240792304612,2810.176913115972
469,2538.1390559777806,3212.959787043735
470,2542.6925311602845,2067.253801254768
471,2542.8977129302207,2859.9827277941627
472,2543.141715297831,3453.962610927575
473,2543.141715297831,3500.6830716467516
474,2543.751498512528,1922.2138986027167
475,2546.8593891336955,3255.8695936005915
476,2549.2585547122476,2775.5631415809685
477,2550.607846194752,2502.6349622501007
478,2551.327355331939,2445.152647805894
479,2551.3273592684077,2401.4276571155874
480,2551.3273592684077,2326.140093862358
481,2551.3273932309644,2323.0079637414483
482,2553.9022623405485,2624.043563116699
483,2556.5762440879607,1998.425178700615
484,2558.3237497099853,2238.807960044927
485,2560.5082280186475,2067.382995321968
486,2560.993747004443,3339.847799272346
487,2561.0048649654505,3146.3875613234545
488,2561.8956866675153,2560.669221373412
489,2562.4255263253285,2523.4516707029074
490,2563.136098817327,18255.876507316163
491,2564.1641547242507,2345.38425733521
492,2564.164184836273,2543.640227489333
493,2564.26027563942,2819.5632826631895
494,2565.175353553656,2951.7164969514038
495,2565.17537591552,2801.9409049012042
496,2565.368710714769,1884.9513639270215
497,2569.669572847518,2211.574195303977
498,2571.2902246218305,2154.6942655509943
499,2574.678759659051,2736.7565516476975
500,2574.679347388037,2685.4576594964515
501,2574.8391539203726,2937.5292938989555
502,2575.0974333677377,2362.3627401715203
503,2577.348792922319,2471.6009630817957
504,2577.3504655003826,2003.9622437435785
505,2579.5969898298567,2470.9814976573075
506,2580.25146665985,2705.9505015484788
507,2582.0669581520538,2983.031355592087
508,2582.067208784518,3015.2294420320973
509,2582.067998418612,3008.9957439222685
510,2582.0774337002094,2984.639894209829
511,2583.1759212486877,2601.495045941913
512,2583.18680457543,2376.7877025077337
513,2585.62895905801,2557.6214400403965
514,2585.629490423825,2283.3508487025792
515,2586.240634723583,3447.103546653903
516,2586.6076239818885,3024.1330431625015
517,2588.344299075873,3011.460203397172
518,2591.325455165248,1977.4585735003752
519,2592.3706827318706,2501.0035158719425
520,2592.3851656683782,2703.2571182343418
521,2594.287253201886,2718.408926117675
522,2595.587611432939,2466.5735079778988
523,2596.2868675307877,2755.1148708995947
524,2596.574867345166,2692.8629793674622
525,2596.6795040730376,2584.358786419976
526,2598.6110732311067,2655.4025295789147
527,2598.6455905656217,2927.2279636381204
528,2599.133279517578,2086.469238261603
529,2599.1852722963895,2495.873630199196
530,2600.016140730638,2877.5627164794905
531,2600.1355228819652,2428.4215958607647
532,2600.1702476979317,2390.838697947286
533,2601.8500284640913,2454.8207551174423
534,2607.371365579002,2209.3502163497974
535,2608.1663344897006,2665.8370911829356
536,2608.69019240091,2545.981242315143
537,2612.698965028374,2617.8869480205008
538,2614.1071794127192,3375.321963009583
539,2617.9440949124896,2606.8458849697245
540,2620.6118938618415,2727.5698001982178
541,2621.716272656511,2089.7904615662833
542,2622.6860465944815,2427.1548062785464
543,2624.8387873716756,2437.6076136746847
544,2632.1126317744643,2886.8332802420036
545,2632.707499313915,2553.114016960748
546,2633.9549774498023,2243.4253464556964
547,2635.1742859579253,2404.116806123265
548,2636.5620507978488,2419.458747113082
549,2636.579018228521,2514.254074363848
550,2637.5828938432924,2390.8114527513376
551,2637.741967210396,2275.2584995995094
552,2640.9380304487486,2427.15829393388
553,2647.1088669617293,2127.6348760645956
554,2647.758290470037,2130.770754907261
555,2648.9150330445746,2551.9362641597877
556,2649.3426180039614,2189.649008799187
557,2649.713418611634,2240.849745270561
558,2650.7852581602233,2852.411498962689
559,2650.975795509412,2934.3577506514
560,2650.9861180417765,3133.546914148327
561,2651.8243753909464,2965.0491917808467
562,2652.445831195924,2301.4182563987347
563,2652.44591072452,2227.464377007251
564,2656.541667120599,2449.2013418351926
565,2657.954250094292,2511.2802787717055
566,2660.346080730986,2049.8145796553986
567,2661.4601537808435,2926.5260997706996
568,2663.5837490200574,2194.497625644757
569,2663.5926261427926,2360.2012706938726
570,2665.7235406090053,2849.717281851394
571,2665.723566934653,2683.8949798174845
572,2665.7236058278386,2859.9050330869372
573,2668.2503560333694,2337.343814777727
574,2670.466083694094,1637.6470084748526
575,2671.5032443586942,2654.00987871226
576,2673.5691349952945,2281.9752635428017
577,2676.302526094273,2205.810332189416
578,2678.0588211508134,2101.1514244870377
579,2679.2909540826577,2175.3134085000434
580,2681.4013449703125,2472.3739163502423
581,2681.6586090396463,2722.520152246592
582,2683.7836954096915,2572.1566946693633
583,2684.4625164418744,2592.2875607867622
584,2684.4625869921515,2500.3028008671804
585,2684.8118629992587,2687.921159580356
586,2685.439043021937,2095.4592855837386
587,2685.439043021937,2010.7164109912446
588,2685.4390842543994,2807.266686630986
589,2685.688398269687,3303.4806048585865
590,2685.8955912873826,2624.864498235823
591,2688.244468104793,2711.405705333908
592,2688.9907456410083,2993.128700972375
593,2689.1021431363592,2745.9079394606565
594,2690.734937640445,2825.1562216476937
595,2692.573650169943,2947.5330368303967
596,2693.0040612666453,2745.6045288842984
597,2693.835888332186,2387.77976367753
598,2694.856207685219,2043.281585006172
599,2694.8981731584972,3001.16365974879
600,2697.3072549302783,2702.4841869165025
601,2698.4127445539048,2542.492793384885
602,2708.4552035502898,2659.9159194765775
603,2708.998876516473,2468.4777234617277
604,2710.187989113931,2523.1493555278666
605,2710.35644173495,2554.012822317614
606,2710.708104494284,2663.401295880958
607,2714.0233899227305,2669.364991222104
608,2714.9005806758323,2339.8056903577585
609,2715.2480583192396,2908.878583020132
610,2715.2480583192396,3151.842090098006
611,2715.4877292953447,2351.183054615911
612,2715.6911222905387,3111.566076332825
613,2717.0433724406844,2624.9600460596935
614,2717.229800791245,2629.711217246792
615,2719.7680626996366,2855.735733067218
616,2721.558417632809,2492.332975338177
617,2722.724855853388,2872.832129445752
618,2722.992219023857,9428.00892086268
619,2725.3241675818363,2475.2714655048285
620,2730.2598692510414,2333.513492723841
621,2731.2885068935134,2353.71466543799
622,2731.2886887081427,2354.5094792250543
623,2732.575603682182,2332.1525769336235
624,2732.7104859238575,2935.407688817585
625,2732.7426946079177,3012.8682649358557
626,2732.7534657755655,2630.7424804988564
627,2733.735286467972,1754.7152351944662
628,2741.090633982723,2173.803654845935
629,2741.2196275868964,3080.846947118324
630,2742.680452687046,5651.24665299301
631,2742.680737979581,1957.3846121089468
632,2742.9706809460095,2651.863469293515
633,2745.092201518984,2730.3106489539077
634,2745.0973580091513,3345.3815186636098
635,2745.097526572542,4213.966195674273
636,2745.097808732184,3052.3249833500336
637,2746.632010298735,3043.9821143436343
638,2747.0075276289745,3073.436566121182
639,2751.991641461262,2702.449599289
640,2751.9932467644558,2736.240095729658
641,2752.37937505982,2726.4627518719444
642,2752.381135374859,3193.1446512922757
643,2752.590713839611,3108.502587906976
644,2752.805062752952,2083.2902894724443
645,2753.8972054548517,2209.354811011169
646,2753.9132821730122,2062.8809910094114
647,2756.35149750718,2898.792161145195
648,2760.014539386244,2853.201542971556
649,2762.702815516649,2128.3811286853675
650,2764.0166888937833,3733.227463855947
651,2765.835638703827,2965.546597136675
652,2766.846103077668,2494.6521739836107
653,2769.631615835943,3339.3441954531936
654,2770.8729285498766,3045.7728084447303
655,2771.401123866754,2728.9913587235346
656,2775.4162250152867,6001.001686271245
657,2775.931671041378,3107.073442711529
658,2778.4948672789583,3601.3889831490424
659,2780.90046625913,4770.1578359490795
660,2781.30456972409,2881.181290876365
661,2781.3357371868447,6198.813597301059
662,2781.5619683884174,2495.7349490238057
663,2783.17277324037,3571.1058778971937
664,2783.17277324037,3253.9979484312585
665,2786.690496137553,2366.9359040773006
666,2787.3423560963297,2695.3244072854573
667,2788.5338354472237,2287.370448702922
668,2795.3499112748545,2686.9310984582376
669,2796.219308258425,3124.6908109952196
670,2796.219634973028,3224.4731354403616
671,2798.123923274181,5384.428933137793
672,2798.461136583231,2863.3048054289634
673,2799.900428853708,3430.9221348058895
674,2802.8868752814637,3393.9153012593656
675,2805.5012497322623,3290.2415815002955
676,2805.501303227776,3275.984763554868
677,2805.7979664558543,2756.6625148052926
678,2807.2987316082344,3200.8246441775404
679,2808.1394773929233,3115.7435757450025
680,2809.738692667163,2969.2279772214815
681,2809.7387024633113,3088.3989312708054
682,2811.047898347146,3406.53478915982
683,2814.8991167258523,3335.148327238436
684,2816.580894120529,2633.9144391984833
685,2816.647381854542,2654.6233524369095
686,2820.687121403215,2961.9534879853695
687,2821.0917250792495,2414.999840468222
688,2822.0097423200464,2657.6723881292833
689,2828.74626994273,3082.0042589403297
690,2830.5830336241074,2566.5629758409336
691,2832.9101838903516,2933.6594482413198
692,2834.3740774986945,3212.2398074549897
693,2834.5474388907455,2668.7469176825475
694,2839.12049501643,2965.088698241015
695,2841.426454920169,2627.3104944819556
696,2842.153455374702,2895.804510207201
697,2842.804860640238,3055.4108477972145
698,2842.807695653504,2952.2515654379417
699,2842.8078042844313,2902.867159072685
700,2843.406221380358,2799.943473977818
701,2844.472325437725,3242.685985668269
702,2844.6785950803574,3157.6582105249
703,2846.076295386884,2761.517300711165
704,2846.0763270323587,2948.4479933809175
705,2846.4401585530763,1685.073612773607
706,2849.6161141002535,3031.7259795574114
707,2849.9897486378886,2567.854666889121
708,2850.504660294472,2627.007351036782
709,2854.0076362164205,3121.6084664812656
710,2856.625143398486,2504.9475127356563
711,2858.2834514445385,2145.007767196818
712,2859.2412141578607,2472.1022778862434
713,2859.24132192166,2333.538857412092
714,2859.24132192166,2190.5992975333406
715,2860.3442809855396,3403.222738043972
716,2862.3549702004225,2975.58971720152
717,2865.055922111071,3157.839704992819
718,2865.88654977917,3339.366762133634
719,2867.0792078797854,2035.1538166965242
720,2867.4146194643517,2749.410962047854
721,2868.3349961206854,3602.6421458595305
722,2869.099613944406,2649.145224945996
723,2869.099617581333,2598.936213451922
724,2869.7321087331748,2536.9773092690775
725,2870.799865715387,3441.022746316237
726,2870.7998797235136,3397.5867659734795
727,2871.9411764450365,3119.6179977459656
728,2872.6378112970506,2101.1518179091045
729,2872.73039157451,2421.4210737509316
730,2873.1802312084883,3176.637722722197
