,CTY_ALH,CTY_ARC,CTY_AZU,CTY_BEL,CTY_BHL,CTY_BUR,CTY_CER,CTY_COV,CTY_CPT,CTY_DOW,CTY_ELM,CTY_ELS,CTY_GDL,CTY_GDR,CTY_HUP,CTY_IND,CTY_ING,CTY_LAV,CTY_LAX,CTY_LBH,CTY_LKW,CTY_LOM,CTY_LYN,CTY_MBC,CTY_MON,CTY_MTP,CTY_NOR,CTY_PAR,CTY_PAS,CTY_PCR,CTY_PNM,CTY_SFE,CTY_SFS,CTY_SGT,CTY_SIE,CTY_SIG,CTY_SMC,CTY_SPA,CTY_TOR,CTY_VER,CTY_WHT,CWD_CRE,CWD_LA2,CWD_LAH,CWD_LAP,CWD_ORC,CWD_PIC,CWD_ROW,CWD_SAV,CWD_SGB,CWD_VAL,CWD_WVA,INF_CSB,IOU_CAW_BH,IOU_CAW_DUR,IOU_CAW_SM,IOU_CWS_DOM,IOU_CWS_ELA,IOU_CWS_HAW,IOU_CWS_HR,IOU_CWS_PV,IOU_GS_ART,IOU_GS_BBG,IOU_GS_CC,IOU_GS_CLA,IOU_GS_FG,IOU_GS_NOR,IOU_GS_SAR,IOU_GS_SD,IOU_GS_SSG,IOU_GS_SW,IOU_PWC,IOU_SGV,IOU_SWS_SJH,IOU_SWS_WLM,IRR_KIN,IRR_LAC,IRR_SMT,MWC_AMA,MWC_BLS,MWC_CDM,MWC_COV,MWC_LAV,MWC_LFL,MWC_MA1,MWC_MCR,MWC_MON,MWC_RUB,MWC_SSL,MWC_VHT,MWC_VWC,MWD_LVI,PRV_CEN,PRV_COC,PRV_MOC,PRV_MSG,PRV_RAY,PRV_SGR,PRV_WCS,PRV_WMI,PRV_WOC,LAC,Central Basin MWD,Foothill MWD,MWD,Three Valleys MWD,USG MWD,West Basin MWD
r2,0.997629255393581,0.9964429214716152,0.9975754905383868,0.995229001468295,0.9984304916827702,0.9982246277014759,0.9955691212906557,0.998065441693566,0.996225922380583,0.9962902463302246,0.9979654338486466,0.9979703615480228,0.9984815523869368,0.9973794943247677,0.9964768773934132,0.9955926445874221,0.9984231154929818,0.9985286428938855,0.9985305689390992,0.9985989485207483,0.9961633299210588,0.998342793070177,0.9961806611795433,0.9983296002325048,0.9980662870541495,0.9980772826310271,0.9961794747111538,0.9959948572001186,0.9983443822380632,0.9963005937298872,0.9972595937494358,0.9984905980913542,0.994221425832022,0.9962779108354071,0.9936353275267651,0.9963612056166782,0.9969770954996301,0.9980404914066366,0.998621885597609,0.995452124919772,0.997626862652778,0.9979105480129544,0.9982639731401846,0.9963144437213994,0.9977102321449297,0.9962831784679266,0.9962756180127398,0.998477018350504,0.9964987791004418,0.9980983523079052,0.9977767368039199,0.9973748710394758,0.5632227327463775,0.9971419565890542,0.9981452097990117,0.9963902617743668,0.9983183807463684,0.9963793859271528,0.9983870101949572,0.9985822728978397,0.9985922997172039,0.9961757380547899,0.996486811319813,0.998654944743127,0.9973284065040994,0.9962566394101456,0.9965676021404313,0.9979647715216425,0.997375368202287,0.9979402430889501,0.998598256878632,0.9958878084453715,0.997311295501588,0.9971747416185216,0.9976635680221431,0.6627140042745456,0.9985564992192811,0.9967820321792392,0.9973608450670063,0.9962365746071966,0.9980739498005675,0.9877012043650987,0.9953350737345622,0.9986463148865488,0.9966426639903105,0.9990219487292362,0.9963368773498535,0.9952901558700561,0.9957177709758118,0.391769895127293,0.9986901127597536,0.9987510295327027,0.9962528667031094,0.9969612711982575,0.9980626874925269,0.9980631041857063,0.9954023374911533,0.39897083331437067,0.9947967629156487,0.4240635435923882,0.995399659802786,0.9991032102849788,0.9971375752132318,0.9979549858123504,0.9984961223614411,0.9984455319767027,0.997305663707173,0.998775848892215
rmse,27.438602710443874,72.05797179348642,65.71624703361425,3.092579917149115,32.86132040737081,75.44943395352291,59.075786222876054,18.19665347284373,41.570659412842964,73.62683054502664,6.580512463287075,23.614859094179312,109.44188426673205,47.257803087218974,16.060032386506375,9.149595994652984,32.359141247279084,25.89389492460344,2027.13866948264,194.26957843416864,46.6330322256424,7.01819087839189,25.75668081232241,17.78663678746184,22.36373138707227,22.84931702065051,8.010777112202835,23.41527889748006,133.85042281917313,22.20792205517771,99.53808564182454,11.365712804846822,41.781171815405514,37.09355756921024,16.183597113929917,8.91957581552916,21.81556917789065,15.943345379193179,51.98008941082439,32.369683042506445,22.542415372663303,21.81216548010032,23.091814012245674,22.365476761844366,2.379653842751539,11.243368010248556,13.759820143198684,42.84309005723163,3.5037104758821638,14.650065363714255,24.00409329456644,83.36280462660973,0.05284668150603748,20.222594503048626,21.455132814666783,58.7094878533865,87.10280895251435,60.2835076959746,10.55732722974783,33.4740266485974,93.76979107602389,18.80519232345749,19.729440724365773,16.387206558148154,55.93715123263626,20.619647837912225,20.045436560318795,10.114490738541997,71.9103593756908,6.458111269865577,77.33647975727324,39.76889610368027,136.01967424362792,117.12065649150914,68.11602919962223,2.605459612289638,11.36453698171175,0.1535448782144803,1.188998528402345,18.580224900391897,15.897334341362786,25.11605569493979,14.475527869947937,2.7983843599608744,2.7632705519319574,1.1153110991493067,10.660953552568694,14.932919662505123,16.303289847199046,0.017288321079681136,15.594912129542855,86.26714910313251,4.546955528512687,0.0745799054271559,0.12710759358502496,25.960429801672486,1.8126753518115617,0.03598653262541329,20.953714744158003,0.06796419477246919,11.363683074225998,3489.4583740635694,656.9434065597319,78.30615978587257,2779.310113712104,343.9234901695152,696.0161631257085,404.5593252227698
mape,0.056052677596583875,0.06235898577054782,0.05561141979033099,0.07639811322075157,0.04016599804337728,0.04256762062959571,0.04184235133490601,0.04971181826655306,0.06837263850816205,0.06752809134601102,0.05161194519065226,0.041502609988379055,0.038887294695269456,0.05594068599801899,0.06414227273449732,0.011393934992467632,0.0389490534096966,0.039667551882110796,0.039099113298150606,0.037229100863217124,0.06895375446713825,0.043128757881009894,0.06543969598862323,0.04166480408466805,0.049285052637874145,0.05026991622478338,0.06922232313907964,0.07077182409576416,0.04531190191412569,0.06594153961385804,0.04996936722095968,0.03829247179012694,0.08404290877114645,0.0652738581214285,0.07161085341466349,0.0655286390199142,0.06929624468379146,0.04982085530111945,0.038218611329508045,0.07556253207515802,0.05465633670693642,0.04542363614200475,0.043393542860659884,0.0656399270993081,0.05468889093465464,0.06495475540873617,0.06589392134768178,0.037941621015375446,0.0668293827011466,0.05090329568640462,0.05213250234294826,0.046320856283923365,0.04679403721304643,0.04547728594515988,0.04961586128896736,0.059030120444006906,0.04045996691533842,0.06669552802191206,0.039326041426858145,0.038367810436619784,0.03886357519117653,0.06379642030451606,0.06254253595028854,0.03690336729186703,0.04853314955682705,0.06508627270321331,0.06455217669237673,0.050938822358457134,0.04385831421588374,0.05251776440527417,0.03771328364811136,0.07131772614223693,0.06055069689045919,0.04512940404700935,0.052469504659959885,0.006594474077727431,0.03981308008372281,0.061812586913176454,0.061029586828969,0.06421292115639379,0.05277365140905442,0.008683781791736457,0.062135238889908254,0.03764817823144689,0.06522300411848125,0.03232698929961925,0.06587618929540871,0.06557783704144597,0.0655340596466636,0.0981235345400485,0.03919985911555401,0.036419442660489666,0.06680067837890209,0.06052473184039524,0.05237083457432235,0.049401187881103356,0.06317557793311857,0.09365229200091918,0.058397789037034055,0.09136766843355848,0.05974868138106912,0.030513536785055643,0.0523770879192301,0.03569253572449798,0.04001713890318729,0.036868631214507175,0.05557518000522801,0.03563738255987334
bias,-0.8458388961795936,-2.463870109376796,-9.405044803095306,0.06582597234480579,3.6033923089622677,6.133286929922778,1.088544652999013,-1.2841310380789652,-3.4692562453329,-4.034211993014849,0.44837613022055406,-0.07051991328780344,-0.33629809060093946,-5.633568439356575,-1.2818492756222342,-0.7093395269496504,4.324082739326647,0.7206825931976027,120.04401610834614,8.39313580065454,-3.237313227077848,0.3674149123821391,0.21836752585485938,0.011636726433032598,-3.0144547898927385,-0.2964249093278175,0.17237143900639612,-0.2371960955266561,-9.890869323814501,-1.2635389114662785,11.200379910790312,0.14357242643033305,-3.988289690494025,-2.291517125562334,-1.3203238372675867,0.34228421781529794,-0.1642817390218717,-2.554874991815299,1.7507018141975395,3.8875003863749846,-2.7201265318533463,-3.398514209664323,-1.7403478817803095,-1.1201010526932376,-0.16134973736685052,0.35496193358540473,-0.416082838695348,5.9714258029559835,-0.1893096732619132,-0.8201869466299802,-1.7404197678134052,6.449124683936492,-0.0016726733731373775,0.7287285631280459,-0.08781265207527811,-3.247883064880383,4.206530197565381,-7.02647311726226,0.03208505434785459,1.9855857756705455,12.383974057474969,-1.407670710155576,0.6780442957926804,0.5504815121808782,6.926845015463069,-0.7260382355571416,0.2697934385222548,-0.3857578087356694,4.861268081357202,-0.4135380277048656,3.7494587757937277,-4.149119269234029,-8.74524665438298,-12.060860508996983,-10.401569349539148,-0.031110724591494467,-0.3918786833354512,-0.014411778158070576,-0.1228156212953708,-0.9567178819668276,0.5589843416644262,-1.2087448927340065,0.8771793629500594,0.029240543209671375,-0.2314949422332867,0.014500009681774983,-0.017683537629348507,0.40667381008788256,-2.5357273751411764,-0.000581091922376268,1.3457382883031261,6.039893263736468,-0.3675552661721045,-0.009121279166423645,-0.0021629594935964223,-0.058066782171060406,0.05815720559132259,-0.002216399563813282,-1.432152735568367,0.002168442641732366,-0.9398883676053033,-262.1510992036045,-85.42940256165119,0.8449758292832212,-201.19665997104937,-26.064806922122962,-73.62926009317776,-7.156712513469747
