,test,predict
0,1.5950408720625977,9.774861896427671
1,1.6003839606903645,5.782021729495897
2,1.6020485093587742,9.024511049078184
3,1.603337360367906,7.6306726843912
4,1.6047507760149105,8.359506175267704
5,1.6071629886429426,9.683369538274482
6,1.6093785613839704,10.863620887489754
7,1.6113324887906897,8.489304414804707
8,1.613336008459786,8.3418087414141
9,1.6216574942049538,10.573107229099234
10,1.6236165133738292,6.69994004458614
11,1.6259152211661587,9.102139025624115
12,1.6266580975631355,10.122314337962369
13,2.630819717730433,4.325585299615711
14,2.6347903711466225,11.20847978926591
15,2.636997291681875,10.412859432660191
16,2.638829758246428,7.860599068916917
17,2.6642378030518854,6.778946061778428
18,4.748217191688127,8.01882685548806
19,4.748799728196409,8.849673247409118
20,4.7660249933283865,6.141362470195883
21,4.774139692864941,10.89284988114608
22,4.798145306903392,8.55124504739627
23,4.839523804547203,10.42412369496866
24,4.841301175109115,9.013752288940529
25,6.6902481303248695,9.592425687625136
26,6.699525899163653,10.761959401880898
27,6.6995305412789135,10.708550529372872
28,6.699539546525783,11.717360954581581
29,6.716439030461957,12.438453419185894
30,6.719267852424006,8.716822176593348
31,6.730810820191095,11.568587050899344
32,6.730949775143603,11.697491573138388
33,6.731646572696256,7.555446944695544
34,6.732704433452339,8.743810637357205
35,6.743320260949361,9.643538773422941
36,6.745261301015404,8.838681521967748
37,6.75452987071338,9.163705442325128
38,6.767926119693825,9.610490367966563
39,6.797196307362522,7.183404753968931
40,6.797197479056332,6.25348267853343
41,6.849669311128238,8.58778244453482
42,8.46360254416791,7.592798263796052
43,8.463858004591081,10.131194686969533
44,8.463907365557645,10.098932509321285
45,8.464844492223158,8.475956586424267
46,8.464862451522311,8.771241901265515
47,8.470304615150594,7.729765775003752
48,8.475281391195216,8.28351237441966
49,8.475909614106614,5.253029404061487
50,8.475991910956099,4.863753539177057
51,8.478689163081508,11.128024943913994
52,8.478694195140093,10.955192508840911
53,8.478695608468916,7.864611575697259
